Time,Verhicle Numbers(t),Verhicle Numbers(t-1),Verhicle Numbers(t-2),Verhicle Numbers(t-3),Verhicle Numbers(t-4)
2021-07-19 00:10:00,44,318,77,501,952
2021-07-19 00:15:00,423,44,318,77,501
2021-07-19 00:20:00,817,423,44,318,77
2021-07-19 00:25:00,643,817,423,44,318
2021-07-19 00:30:00,320,643,817,423,44
2021-07-19 00:35:00,928,320,643,817,423
2021-07-19 00:40:00,742,928,320,643,817
2021-07-19 00:45:00,901,742,928,320,643
2021-07-19 00:50:00,514,901,742,928,320
2021-07-19 00:55:00,600,514,901,742,928
2021-07-19 01:00:00,694,600,514,901,742
2021-07-19 01:05:00,959,694,600,514,901
2021-07-19 01:10:00,13,959,694,600,514
2021-07-19 01:15:00,67,13,959,694,600
2021-07-19 01:20:00,229,67,13,959,694
2021-07-19 01:25:00,908,229,67,13,959
2021-07-19 01:30:00,667,908,229,67,13
2021-07-19 01:35:00,687,667,908,229,67
2021-07-19 01:40:00,204,687,667,908,229
2021-07-19 01:45:00,237,204,687,667,908
2021-07-19 01:50:00,423,237,204,687,667
2021-07-19 01:55:00,564,423,237,204,687
2021-07-19 02:00:00,55,564,423,237,204
2021-07-19 02:05:00,41,55,564,423,237
2021-07-19 02:10:00,907,41,55,564,423
2021-07-19 02:15:00,162,907,41,55,564
2021-07-19 02:20:00,111,162,907,41,55
2021-07-19 02:25:00,742,111,162,907,41
2021-07-19 02:30:00,114,742,111,162,907
2021-07-19 02:35:00,913,114,742,111,162
2021-07-19 02:40:00,181,913,114,742,111
2021-07-19 02:45:00,983,181,913,114,742
2021-07-19 02:50:00,583,983,181,913,114
2021-07-19 02:55:00,20,583,983,181,913
2021-07-19 03:00:00,977,20,583,983,181
2021-07-19 03:05:00,604,977,20,583,983
2021-07-19 03:10:00,674,604,977,20,583
2021-07-19 03:15:00,428,674,604,977,20
2021-07-19 03:20:00,862,428,674,604,977
2021-07-19 03:25:00,719,862,428,674,604
2021-07-19 03:30:00,176,719,862,428,674
2021-07-19 03:35:00,776,176,719,862,428
2021-07-19 03:40:00,998,776,176,719,862
2021-07-19 03:45:00,250,998,776,176,719
2021-07-19 03:50:00,962,250,998,776,176
2021-07-19 03:55:00,638,962,250,998,776
2021-07-19 04:00:00,445,638,962,250,998
2021-07-19 04:05:00,395,445,638,962,250
2021-07-19 04:10:00,451,395,445,638,962
2021-07-19 04:15:00,156,451,395,445,638
2021-07-19 04:20:00,906,156,451,395,445
2021-07-19 04:25:00,513,906,156,451,395
2021-07-19 04:30:00,976,513,906,156,451
2021-07-19 04:35:00,205,976,513,906,156
2021-07-19 04:40:00,645,205,976,513,906
2021-07-19 04:45:00,432,645,205,976,513
2021-07-19 04:50:00,140,432,645,205,976
2021-07-19 04:55:00,364,140,432,645,205
2021-07-19 05:00:00,493,364,140,432,645
2021-07-19 05:05:00,432,493,364,140,432
2021-07-19 05:10:00,244,432,493,364,140
2021-07-19 05:15:00,756,244,432,493,364
2021-07-19 05:20:00,62,756,244,432,493
2021-07-19 05:25:00,292,62,756,244,432
2021-07-19 05:30:00,605,292,62,756,244
2021-07-19 05:35:00,195,605,292,62,756
2021-07-19 05:40:00,602,195,605,292,62
2021-07-19 05:45:00,235,602,195,605,292
2021-07-19 05:50:00,988,235,602,195,605
2021-07-19 05:55:00,253,988,235,602,195
2021-07-19 06:00:00,268,253,988,235,602
2021-07-19 06:05:00,760,268,253,988,235
2021-07-19 06:10:00,275,760,268,253,988
2021-07-19 06:15:00,930,275,760,268,253
2021-07-19 06:20:00,760,930,275,760,268
2021-07-19 06:25:00,66,760,930,275,760
2021-07-19 06:30:00,15,66,760,930,275
2021-07-19 06:35:00,945,15,66,760,930
2021-07-19 06:40:00,152,945,15,66,760
2021-07-19 06:45:00,835,152,945,15,66
2021-07-19 06:50:00,148,835,152,945,15
2021-07-19 06:55:00,629,148,835,152,945
2021-07-19 07:00:00,338,629,148,835,152
2021-07-19 07:05:00,77,338,629,148,835
2021-07-19 07:10:00,197,77,338,629,148
2021-07-19 07:15:00,834,197,77,338,629
2021-07-19 07:20:00,94,834,197,77,338
2021-07-19 07:25:00,451,94,834,197,77
2021-07-19 07:30:00,345,451,94,834,197
2021-07-19 07:35:00,137,345,451,94,834
2021-07-19 07:40:00,808,137,345,451,94
2021-07-19 07:45:00,62,808,137,345,451
2021-07-19 07:50:00,111,62,808,137,345
2021-07-19 07:55:00,242,111,62,808,137
2021-07-19 08:00:00,213,242,111,62,808
2021-07-19 08:05:00,164,213,242,111,62
2021-07-19 08:10:00,843,164,213,242,111
2021-07-19 08:15:00,974,843,164,213,242
2021-07-19 08:20:00,438,974,843,164,213
2021-07-19 08:25:00,414,438,974,843,164
2021-07-19 08:30:00,288,414,438,974,843
2021-07-19 08:35:00,770,288,414,438,974
2021-07-19 08:40:00,699,770,288,414,438
2021-07-19 08:45:00,689,699,770,288,414
2021-07-19 08:50:00,32,689,699,770,288
2021-07-19 08:55:00,102,32,689,699,770
2021-07-19 09:00:00,984,102,32,689,699
2021-07-19 09:05:00,473,984,102,32,689
2021-07-19 09:10:00,122,473,984,102,32
2021-07-19 09:15:00,944,122,473,984,102
2021-07-19 09:20:00,167,944,122,473,984
2021-07-19 09:25:00,838,167,944,122,473
2021-07-19 09:30:00,5,838,167,944,122
2021-07-19 09:35:00,122,5,838,167,944
2021-07-19 09:40:00,373,122,5,838,167
2021-07-19 09:45:00,220,373,122,5,838
2021-07-19 09:50:00,134,220,373,122,5
2021-07-19 09:55:00,211,134,220,373,122
2021-07-19 10:00:00,346,211,134,220,373
2021-07-19 10:05:00,448,346,211,134,220
2021-07-19 10:10:00,351,448,346,211,134
2021-07-19 10:15:00,761,351,448,346,211
2021-07-19 10:20:00,40,761,351,448,346
2021-07-19 10:25:00,313,40,761,351,448
2021-07-19 10:30:00,601,313,40,761,351
2021-07-19 10:35:00,997,601,313,40,761
2021-07-19 10:40:00,654,997,601,313,40
2021-07-19 10:45:00,595,654,997,601,313
2021-07-19 10:50:00,376,595,654,997,601
2021-07-19 10:55:00,55,376,595,654,997
2021-07-19 11:00:00,884,55,376,595,654
2021-07-19 11:05:00,294,884,55,376,595
2021-07-19 11:10:00,856,294,884,55,376
2021-07-19 11:15:00,704,856,294,884,55
2021-07-19 11:20:00,382,704,856,294,884
2021-07-19 11:25:00,533,382,704,856,294
2021-07-19 11:30:00,707,533,382,704,856
2021-07-19 11:35:00,389,707,533,382,704
2021-07-19 11:40:00,414,389,707,533,382
2021-07-19 11:45:00,619,414,389,707,533
2021-07-19 11:50:00,434,619,414,389,707
2021-07-19 11:55:00,723,434,619,414,389
2021-07-19 12:00:00,614,723,434,619,414
2021-07-19 12:05:00,414,614,723,434,619
2021-07-19 12:10:00,509,414,614,723,434
2021-07-19 12:15:00,415,509,414,614,723
2021-07-19 12:20:00,972,415,509,414,614
2021-07-19 12:25:00,603,972,415,509,414
2021-07-19 12:30:00,5,603,972,415,509
2021-07-19 12:35:00,687,5,603,972,415
2021-07-19 12:40:00,238,687,5,603,972
2021-07-19 12:45:00,316,238,687,5,603
2021-07-19 12:50:00,162,316,238,687,5
2021-07-19 12:55:00,699,162,316,238,687
2021-07-19 13:00:00,118,699,162,316,238
2021-07-19 13:05:00,680,118,699,162,316
2021-07-19 13:10:00,681,680,118,699,162
2021-07-19 13:15:00,586,681,680,118,699
2021-07-19 13:20:00,676,586,681,680,118
2021-07-19 13:25:00,348,676,586,681,680
2021-07-19 13:30:00,18,348,676,586,681
2021-07-19 13:35:00,922,18,348,676,586
2021-07-19 13:40:00,920,922,18,348,676
2021-07-19 13:45:00,745,920,922,18,348
2021-07-19 13:50:00,192,745,920,922,18
2021-07-19 13:55:00,546,192,745,920,922
2021-07-19 14:00:00,882,546,192,745,920
2021-07-19 14:05:00,189,882,546,192,745
2021-07-19 14:10:00,57,189,882,546,192
2021-07-19 14:15:00,667,57,189,882,546
2021-07-19 14:20:00,627,667,57,189,882
2021-07-19 14:25:00,399,627,667,57,189
2021-07-19 14:30:00,669,399,627,667,57
2021-07-19 14:35:00,840,669,399,627,667
2021-07-19 14:40:00,98,840,669,399,627
2021-07-19 14:45:00,274,98,840,669,399
2021-07-19 14:50:00,704,274,98,840,669
2021-07-19 14:55:00,580,704,274,98,840
2021-07-19 15:00:00,260,580,704,274,98
2021-07-19 15:05:00,716,260,580,704,274
2021-07-19 15:10:00,85,716,260,580,704
2021-07-19 15:15:00,978,85,716,260,580
2021-07-19 15:20:00,448,978,85,716,260
2021-07-19 15:25:00,97,448,978,85,716
2021-07-19 15:30:00,362,97,448,978,85
2021-07-19 15:35:00,715,362,97,448,978
2021-07-19 15:40:00,599,715,362,97,448
2021-07-19 15:45:00,532,599,715,362,97
2021-07-19 15:50:00,698,532,599,715,362
2021-07-19 15:55:00,116,698,532,599,715
2021-07-19 16:00:00,156,116,698,532,599
2021-07-19 16:05:00,942,156,116,698,532
2021-07-19 16:10:00,192,942,156,116,698
2021-07-19 16:15:00,395,192,942,156,116
2021-07-19 16:20:00,513,395,192,942,156
2021-07-19 16:25:00,979,513,395,192,942
2021-07-19 16:30:00,29,979,513,395,192
2021-07-19 16:35:00,579,29,979,513,395
2021-07-19 16:40:00,78,579,29,979,513
2021-07-19 16:45:00,466,78,579,29,979
2021-07-19 16:50:00,189,466,78,579,29
2021-07-19 16:55:00,736,189,466,78,579
2021-07-19 17:00:00,251,736,189,466,78
2021-07-19 17:05:00,173,251,736,189,466
2021-07-19 17:10:00,187,173,251,736,189
2021-07-19 17:15:00,134,187,173,251,736
2021-07-19 17:20:00,343,134,187,173,251
2021-07-19 17:25:00,215,343,134,187,173
2021-07-19 17:30:00,199,215,343,134,187
2021-07-19 17:35:00,630,199,215,343,134
2021-07-19 17:40:00,592,630,199,215,343
2021-07-19 17:45:00,763,592,630,199,215
2021-07-19 17:50:00,153,763,592,630,199
2021-07-19 17:55:00,90,153,763,592,630
2021-07-19 18:00:00,124,90,153,763,592
2021-07-19 18:05:00,24,124,90,153,763
2021-07-19 18:10:00,180,24,124,90,153
2021-07-19 18:15:00,515,180,24,124,90
2021-07-19 18:20:00,54,515,180,24,124
2021-07-19 18:25:00,582,54,515,180,24
2021-07-19 18:30:00,818,582,54,515,180
2021-07-19 18:35:00,936,818,582,54,515
2021-07-19 18:40:00,856,936,818,582,54
2021-07-19 18:45:00,317,856,936,818,582
2021-07-19 18:50:00,484,317,856,936,818
2021-07-19 18:55:00,772,484,317,856,936
2021-07-19 19:00:00,549,772,484,317,856
2021-07-19 19:05:00,678,549,772,484,317
2021-07-19 19:10:00,387,678,549,772,484
2021-07-19 19:15:00,885,387,678,549,772
2021-07-19 19:20:00,397,885,387,678,549
2021-07-19 19:25:00,170,397,885,387,678
2021-07-19 19:30:00,18,170,397,885,387
2021-07-19 19:35:00,589,18,170,397,885
2021-07-19 19:40:00,478,589,18,170,397
2021-07-19 19:45:00,428,478,589,18,170
2021-07-19 19:50:00,909,428,478,589,18
2021-07-19 19:55:00,908,909,428,478,589
2021-07-19 20:00:00,809,908,909,428,478
2021-07-19 20:05:00,338,809,908,909,428
2021-07-19 20:10:00,102,338,809,908,909
2021-07-19 20:15:00,644,102,338,809,908
2021-07-19 20:20:00,804,644,102,338,809
2021-07-19 20:25:00,585,804,644,102,338
2021-07-19 20:30:00,956,585,804,644,102
2021-07-19 20:35:00,471,956,585,804,644
2021-07-19 20:40:00,541,471,956,585,804
2021-07-19 20:45:00,126,541,471,956,585
2021-07-19 20:50:00,617,126,541,471,956
2021-07-19 20:55:00,55,617,126,541,471
2021-07-19 21:00:00,782,55,617,126,541
2021-07-19 21:05:00,899,782,55,617,126
2021-07-19 21:10:00,763,899,782,55,617
2021-07-19 21:15:00,290,763,899,782,55
2021-07-19 21:20:00,362,290,763,899,782
2021-07-19 21:25:00,896,362,290,763,899
2021-07-19 21:30:00,129,896,362,290,763
2021-07-19 21:35:00,507,129,896,362,290
2021-07-19 21:40:00,97,507,129,896,362
2021-07-19 21:45:00,685,97,507,129,896
2021-07-19 21:50:00,792,685,97,507,129
2021-07-19 21:55:00,986,792,685,97,507
2021-07-19 22:00:00,139,986,792,685,97
2021-07-19 22:05:00,115,139,986,792,685
2021-07-19 22:10:00,595,115,139,986,792
2021-07-19 22:15:00,880,595,115,139,986
2021-07-19 22:20:00,591,880,595,115,139
2021-07-19 22:25:00,8,591,880,595,115
2021-07-19 22:30:00,368,8,591,880,595
2021-07-19 22:35:00,510,368,8,591,880
2021-07-19 22:40:00,401,510,368,8,591
2021-07-19 22:45:00,808,401,510,368,8
2021-07-19 22:50:00,394,808,401,510,368
2021-07-19 22:55:00,103,394,808,401,510
2021-07-19 23:00:00,348,103,394,808,401
2021-07-19 23:05:00,959,348,103,394,808
2021-07-19 23:10:00,933,959,348,103,394
2021-07-19 23:15:00,533,933,959,348,103
2021-07-19 23:20:00,835,533,933,959,348
2021-07-19 23:25:00,118,835,533,933,959
2021-07-19 23:30:00,198,118,835,533,933
2021-07-19 23:35:00,602,198,118,835,533
2021-07-19 23:40:00,892,602,198,118,835
2021-07-19 23:45:00,34,892,602,198,118
2021-07-19 23:50:00,828,34,892,602,198
2021-07-19 23:55:00,58,828,34,892,602
2021-07-20 00:00:00,913,58,828,34,892
2021-07-20 00:05:00,105,913,58,828,34
2021-07-20 00:10:00,735,105,913,58,828
2021-07-20 00:15:00,676,735,105,913,58
2021-07-20 00:20:00,222,676,735,105,913
2021-07-20 00:25:00,770,222,676,735,105
2021-07-20 00:30:00,954,770,222,676,735
2021-07-20 00:35:00,593,954,770,222,676
2021-07-20 00:40:00,296,593,954,770,222
2021-07-20 00:45:00,567,296,593,954,770
2021-07-20 00:50:00,868,567,296,593,954
2021-07-20 00:55:00,750,868,567,296,593
2021-07-20 01:00:00,952,750,868,567,296
2021-07-20 01:05:00,729,952,750,868,567
2021-07-20 01:10:00,545,729,952,750,868
2021-07-20 01:15:00,444,545,729,952,750
2021-07-20 01:20:00,913,444,545,729,952
2021-07-20 01:25:00,567,913,444,545,729
2021-07-20 01:30:00,139,567,913,444,545
2021-07-20 01:35:00,942,139,567,913,444
2021-07-20 01:40:00,204,942,139,567,913
2021-07-20 01:45:00,929,204,942,139,567
2021-07-20 01:50:00,767,929,204,942,139
2021-07-20 01:55:00,830,767,929,204,942
2021-07-20 02:00:00,693,830,767,929,204
2021-07-20 02:05:00,980,693,830,767,929
2021-07-20 02:10:00,884,980,693,830,767
2021-07-20 02:15:00,886,884,980,693,830
2021-07-20 02:20:00,501,886,884,980,693
2021-07-20 02:25:00,624,501,886,884,980
2021-07-20 02:30:00,605,624,501,886,884
2021-07-20 02:35:00,654,605,624,501,886
2021-07-20 02:40:00,946,654,605,624,501
2021-07-20 02:45:00,20,946,654,605,624
2021-07-20 02:50:00,27,20,946,654,605
2021-07-20 02:55:00,868,27,20,946,654
2021-07-20 03:00:00,58,868,27,20,946
2021-07-20 03:05:00,915,58,868,27,20
2021-07-20 03:10:00,982,915,58,868,27
2021-07-20 03:15:00,932,982,915,58,868
2021-07-20 03:20:00,602,932,982,915,58
2021-07-20 03:25:00,932,602,932,982,915
2021-07-20 03:30:00,805,932,602,932,982
2021-07-20 03:35:00,675,805,932,602,932
2021-07-20 03:40:00,73,675,805,932,602
2021-07-20 03:45:00,291,73,675,805,932
2021-07-20 03:50:00,260,291,73,675,805
2021-07-20 03:55:00,312,260,291,73,675
2021-07-20 04:00:00,520,312,260,291,73
2021-07-20 04:05:00,774,520,312,260,291
2021-07-20 04:10:00,401,774,520,312,260
2021-07-20 04:15:00,403,401,774,520,312
2021-07-20 04:20:00,823,403,401,774,520
2021-07-20 04:25:00,424,823,403,401,774
2021-07-20 04:30:00,974,424,823,403,401
2021-07-20 04:35:00,585,974,424,823,403
2021-07-20 04:40:00,240,585,974,424,823
2021-07-20 04:45:00,325,240,585,974,424
2021-07-20 04:50:00,110,325,240,585,974
2021-07-20 04:55:00,392,110,325,240,585
2021-07-20 05:00:00,745,392,110,325,240
2021-07-20 05:05:00,714,745,392,110,325
2021-07-20 05:10:00,479,714,745,392,110
2021-07-20 05:15:00,33,479,714,745,392
2021-07-20 05:20:00,383,33,479,714,745
2021-07-20 05:25:00,474,383,33,479,714
2021-07-20 05:30:00,486,474,383,33,479
2021-07-20 05:35:00,810,486,474,383,33
2021-07-20 05:40:00,543,810,486,474,383
2021-07-20 05:45:00,87,543,810,486,474
2021-07-20 05:50:00,230,87,543,810,486
2021-07-20 05:55:00,229,230,87,543,810
2021-07-20 06:00:00,243,229,230,87,543
2021-07-20 06:05:00,308,243,229,230,87
2021-07-20 06:10:00,559,308,243,229,230
2021-07-20 06:15:00,843,559,308,243,229
2021-07-20 06:20:00,810,843,559,308,243
2021-07-20 06:25:00,132,810,843,559,308
2021-07-20 06:30:00,68,132,810,843,559
2021-07-20 06:35:00,223,68,132,810,843
2021-07-20 06:40:00,295,223,68,132,810
2021-07-20 06:45:00,749,295,223,68,132
2021-07-20 06:50:00,804,749,295,223,68
2021-07-20 06:55:00,157,804,749,295,223
2021-07-20 07:00:00,630,157,804,749,295
2021-07-20 07:05:00,636,630,157,804,749
2021-07-20 07:10:00,106,636,630,157,804
2021-07-20 07:15:00,529,106,636,630,157
2021-07-20 07:20:00,475,529,106,636,630
2021-07-20 07:25:00,377,475,529,106,636
2021-07-20 07:30:00,57,377,475,529,106
2021-07-20 07:35:00,964,57,377,475,529
2021-07-20 07:40:00,553,964,57,377,475
2021-07-20 07:45:00,76,553,964,57,377
2021-07-20 07:50:00,474,76,553,964,57
2021-07-20 07:55:00,800,474,76,553,964
2021-07-20 08:00:00,16,800,474,76,553
2021-07-20 08:05:00,139,16,800,474,76
2021-07-20 08:10:00,944,139,16,800,474
2021-07-20 08:15:00,937,944,139,16,800
2021-07-20 08:20:00,828,937,944,139,16
2021-07-20 08:25:00,497,828,937,944,139
2021-07-20 08:30:00,506,497,828,937,944
2021-07-20 08:35:00,968,506,497,828,937
2021-07-20 08:40:00,236,968,506,497,828
2021-07-20 08:45:00,248,236,968,506,497
2021-07-20 08:50:00,474,248,236,968,506
2021-07-20 08:55:00,29,474,248,236,968
2021-07-20 09:00:00,997,29,474,248,236
2021-07-20 09:05:00,923,997,29,474,248
2021-07-20 09:10:00,381,923,997,29,474
2021-07-20 09:15:00,128,381,923,997,29
2021-07-20 09:20:00,493,128,381,923,997
2021-07-20 09:25:00,998,493,128,381,923
2021-07-20 09:30:00,585,998,493,128,381
2021-07-20 09:35:00,68,585,998,493,128
2021-07-20 09:40:00,984,68,585,998,493
2021-07-20 09:45:00,87,984,68,585,998
2021-07-20 09:50:00,562,87,984,68,585
2021-07-20 09:55:00,574,562,87,984,68
2021-07-20 10:00:00,524,574,562,87,984
2021-07-20 10:05:00,959,524,574,562,87
2021-07-20 10:10:00,964,959,524,574,562
2021-07-20 10:15:00,324,964,959,524,574
2021-07-20 10:20:00,239,324,964,959,524
2021-07-20 10:25:00,317,239,324,964,959
2021-07-20 10:30:00,818,317,239,324,964
2021-07-20 10:35:00,31,818,317,239,324
2021-07-20 10:40:00,659,31,818,317,239
2021-07-20 10:45:00,476,659,31,818,317
2021-07-20 10:50:00,76,476,659,31,818
2021-07-20 10:55:00,954,76,476,659,31
2021-07-20 11:00:00,827,954,76,476,659
2021-07-20 11:05:00,902,827,954,76,476
2021-07-20 11:10:00,696,902,827,954,76
2021-07-20 11:15:00,338,696,902,827,954
2021-07-20 11:20:00,519,338,696,902,827
2021-07-20 11:25:00,792,519,338,696,902
2021-07-20 11:30:00,40,792,519,338,696
2021-07-20 11:35:00,774,40,792,519,338
2021-07-20 11:40:00,555,774,40,792,519
2021-07-20 11:45:00,816,555,774,40,792
2021-07-20 11:50:00,776,816,555,774,40
2021-07-20 11:55:00,447,776,816,555,774
2021-07-20 12:00:00,458,447,776,816,555
2021-07-20 12:05:00,214,458,447,776,816
2021-07-20 12:10:00,769,214,458,447,776
2021-07-20 12:15:00,175,769,214,458,447
2021-07-20 12:20:00,343,175,769,214,458
2021-07-20 12:25:00,987,343,175,769,214
2021-07-20 12:30:00,573,987,343,175,769
2021-07-20 12:35:00,115,573,987,343,175
2021-07-20 12:40:00,845,115,573,987,343
2021-07-20 12:45:00,181,845,115,573,987
2021-07-20 12:50:00,19,181,845,115,573
2021-07-20 12:55:00,421,19,181,845,115
2021-07-20 13:00:00,936,421,19,181,845
2021-07-20 13:05:00,992,936,421,19,181
2021-07-20 13:10:00,439,992,936,421,19
2021-07-20 13:15:00,723,439,992,936,421
2021-07-20 13:20:00,952,723,439,992,936
2021-07-20 13:25:00,167,952,723,439,992
2021-07-20 13:30:00,906,167,952,723,439
2021-07-20 13:35:00,470,906,167,952,723
2021-07-20 13:40:00,815,470,906,167,952
2021-07-20 13:45:00,477,815,470,906,167
2021-07-20 13:50:00,736,477,815,470,906
2021-07-20 13:55:00,339,736,477,815,470
2021-07-20 14:00:00,751,339,736,477,815
2021-07-20 14:05:00,107,751,339,736,477
2021-07-20 14:10:00,923,107,751,339,736
2021-07-20 14:15:00,106,923,107,751,339
2021-07-20 14:20:00,169,106,923,107,751
2021-07-20 14:25:00,391,169,106,923,107
2021-07-20 14:30:00,289,391,169,106,923
2021-07-20 14:35:00,763,289,391,169,106
2021-07-20 14:40:00,744,763,289,391,169
2021-07-20 14:45:00,278,744,763,289,391
2021-07-20 14:50:00,405,278,744,763,289
2021-07-20 14:55:00,102,405,278,744,763
2021-07-20 15:00:00,754,102,405,278,744
2021-07-20 15:05:00,885,754,102,405,278
2021-07-20 15:10:00,475,885,754,102,405
2021-07-20 15:15:00,110,475,885,754,102
2021-07-20 15:20:00,802,110,475,885,754
2021-07-20 15:25:00,700,802,110,475,885
2021-07-20 15:30:00,929,700,802,110,475
2021-07-20 15:35:00,721,929,700,802,110
2021-07-20 15:40:00,298,721,929,700,802
2021-07-20 15:45:00,691,298,721,929,700
2021-07-20 15:50:00,373,691,298,721,929
2021-07-20 15:55:00,232,373,691,298,721
2021-07-20 16:00:00,850,232,373,691,298
2021-07-20 16:05:00,996,850,232,373,691
2021-07-20 16:10:00,807,996,850,232,373
2021-07-20 16:15:00,579,807,996,850,232
2021-07-20 16:20:00,538,579,807,996,850
2021-07-20 16:25:00,691,538,579,807,996
2021-07-20 16:30:00,85,691,538,579,807
2021-07-20 16:35:00,127,85,691,538,579
2021-07-20 16:40:00,149,127,85,691,538
2021-07-20 16:45:00,989,149,127,85,691
2021-07-20 16:50:00,32,989,149,127,85
2021-07-20 16:55:00,79,32,989,149,127
2021-07-20 17:00:00,985,79,32,989,149
2021-07-20 17:05:00,696,985,79,32,989
2021-07-20 17:10:00,361,696,985,79,32
2021-07-20 17:15:00,300,361,696,985,79
2021-07-20 17:20:00,990,300,361,696,985
2021-07-20 17:25:00,580,990,300,361,696
2021-07-20 17:30:00,406,580,990,300,361
2021-07-20 17:35:00,565,406,580,990,300
2021-07-20 17:40:00,226,565,406,580,990
2021-07-20 17:45:00,814,226,565,406,580
2021-07-20 17:50:00,954,814,226,565,406
2021-07-20 17:55:00,111,954,814,226,565
2021-07-20 18:00:00,675,111,954,814,226
2021-07-20 18:05:00,714,675,111,954,814
2021-07-20 18:10:00,493,714,675,111,954
2021-07-20 18:15:00,782,493,714,675,111
2021-07-20 18:20:00,250,782,493,714,675
2021-07-20 18:25:00,376,250,782,493,714
2021-07-20 18:30:00,688,376,250,782,493
2021-07-20 18:35:00,536,688,376,250,782
2021-07-20 18:40:00,365,536,688,376,250
2021-07-20 18:45:00,649,365,536,688,376
2021-07-20 18:50:00,936,649,365,536,688
2021-07-20 18:55:00,685,936,649,365,536
2021-07-20 19:00:00,173,685,936,649,365
2021-07-20 19:05:00,305,173,685,936,649
2021-07-20 19:10:00,584,305,173,685,936
2021-07-20 19:15:00,299,584,305,173,685
2021-07-20 19:20:00,345,299,584,305,173
2021-07-20 19:25:00,805,345,299,584,305
2021-07-20 19:30:00,558,805,345,299,584
2021-07-20 19:35:00,719,558,805,345,299
2021-07-20 19:40:00,468,719,558,805,345
2021-07-20 19:45:00,777,468,719,558,805
2021-07-20 19:50:00,217,777,468,719,558
2021-07-20 19:55:00,617,217,777,468,719
2021-07-20 20:00:00,311,617,217,777,468
2021-07-20 20:05:00,474,311,617,217,777
2021-07-20 20:10:00,239,474,311,617,217
2021-07-20 20:15:00,60,239,474,311,617
2021-07-20 20:20:00,601,60,239,474,311
2021-07-20 20:25:00,631,601,60,239,474
2021-07-20 20:30:00,339,631,601,60,239
2021-07-20 20:35:00,419,339,631,601,60
2021-07-20 20:40:00,382,419,339,631,601
2021-07-20 20:45:00,588,382,419,339,631
2021-07-20 20:50:00,796,588,382,419,339
